dni,category,amount,timestamp
38296175W,repairs,-298.55,2023-05-17T16:01:23
38296175W,healthcare,-41.81,2023-05-18T20:28:52
38296175W,transport,-48.35,2023-05-19T15:35:07
38296175W,healthcare,-42.61,2023-05-19T17:42:06
38296175W,cash,-100.0,2023-05-19T14:19:10
38296175W,cash,-100.0,2023-05-23T22:32:24
38296175W,cash,-100.0,2023-05-26T20:16:45
38296175W,leisure,-23.22,2023-05-27T19:33:20
38296175W,leisure,-35.88,2023-05-30T09:20:48
38296175W,transport,-50.36,2023-05-31T22:20:45
38296175W,leisure,-32.85,2023-05-31T16:08:09
38296175W,clothing,-131.61,2023-05-31T11:30:35
38296175W,repairs,-111.88,2023-05-31T12:18:04
38296175W,salary,3132.23,2023-06-01T14:06:27
38296175W,salary_bonus,2233.13,2023-06-01T14:06:27
38296175W,food,-67.15,2023-06-01T15:22:44
38296175W,repairs,-229.25,2023-06-01T12:28:05
38296175W,cash,-100.0,2023-06-03T11:18:42
38296175W,rent,-619.3,2023-06-04T17:00:32
38296175W,transport,-56.91,2023-06-04T11:54:11
38296175W,taxes,-1613.54,2023-06-05T05:49:41
38296175W,insurance,-363.74,2023-06-05T12:03:09
38296175W,electricity,-61.63,2023-06-05T00:25:07
38296175W,internet,-42.0,2023-06-05T20:14:11
38296175W,leisure,-45.08,2023-06-05T22:58:08
38296175W,cash,-100.0,2023-06-05T10:16:06
38296175W,leisure,-44.89,2023-06-06T18:51:26
38296175W,food,-100.2,2023-06-07T11:34:43
38296175W,water,-20.91,2023-06-08T08:45:51
38296175W,gas,-35.0,2023-06-08T11:12:57
38296175W,phone,-34.57,2023-06-08T10:12:27
38296175W,cash,-100.0,2023-06-09T00:23:31
38296175W,transport,-84.19,2023-06-10T23:12:00
38296175W,cash,-100.0,2023-06-11T22:20:12
38296175W,education,-69.07,2023-06-15T13:17:21
38296175W,cash,-100.0,2023-06-15T15:28:02
38296175W,transport,-42.77,2023-06-16T14:57:05
38296175W,education,-76.49,2023-06-17T17:44:19
38296175W,repairs,-75.24,2023-06-18T10:58:24
38296175W,leisure,-22.99,2023-06-20T16:17:35
38296175W,food,-121.17,2023-06-21T18:44:31
38296175W,transport,-48.0,2023-06-21T18:13:38
38296175W,leisure,-67.72,2023-06-21T14:51:23
38296175W,repairs,-239.26,2023-06-21T19:02:14
38296175W,cash,-100.0,2023-06-22T18:01:55
38296175W,food,-107.19,2023-06-23T16:08:05
38296175W,gifts,-821.13,2023-06-27T18:48:23
38296175W,cash,-100.0,2023-06-30T20:26:57
38296175W,salary,3132.23,2023-07-01T08:40:41
38296175W,extra_income,434.85,2023-07-01T08:40:41
38296175W,rent,-619.3,2023-07-04T16:05:43
38296175W,water,-25.29,2023-07-05T15:26:06
38296175W,electricity,-53.67,2023-07-05T14:17:05
38296175W,phone,-38.85,2023-07-05T10:36:44
38296175W,leisure,-27.66,2023-07-05T08:48:56
38296175W,repairs,-269.22,2023-07-06T13:01:59
38296175W,cash,-100.0,2023-07-07T15:47:59
38296175W,gas,-77.42,2023-07-08T20:55:58
38296175W,internet,-42.0,2023-07-08T11:54:00
38296175W,food,-97.42,2023-07-08T08:02:47
38296175W,food,-122.48,2023-07-10T22:08:32
38296175W,education,-56.45,2023-07-10T11:39:59
38296175W,healthcare,-107.94,2023-07-11T15:28:32
38296175W,repairs,-257.31,2023-07-11T15:08:30
38296175W,appliances,-186.99,2023-07-12T15:07:49
38296175W,cash,-100.0,2023-07-18T10:07:57
38296175W,transport,-84.54,2023-07-21T18:10:27
38296175W,cash,-100.0,2023-07-21T15:50:40
38296175W,appliances,-405.74,2023-07-21T10:20:57
38296175W,leisure,-78.49,2023-07-22T03:31:56
38296175W,leisure,-18.11,2023-07-23T12:55:56
38296175W,repairs,-54.85,2023-07-25T09:36:31
38296175W,education,-78.39,2023-07-26T18:20:27
38296175W,food,-122.32,2023-07-27T08:55:59
38296175W,food,-86.74,2023-07-29T08:12:26
38296175W,transport,-47.17,2023-07-30T14:25:08
38296175W,cash,-100.0,2023-07-31T03:59:56
38296175W,salary,3132.23,2023-08-01T15:33:10
38296175W,food,-116.77,2023-08-01T07:36:26
38296175W,education,-64.3,2023-08-02T09:17:47
38296175W,rent,-619.3,2023-08-04T12:27:41
38296175W,education,-59.55,2023-08-05T07:10:29
38296175W,gifts,-307.19,2023-08-05T11:22:43
38296175W,internet,-42.0,2023-08-06T16:56:55
38296175W,water,-25.63,2023-08-07T15:06:49
38296175W,electricity,-48.1,2023-08-07T13:01:04
38296175W,phone,-30.48,2023-08-07T07:56:40
38296175W,gas,-114.05,2023-08-08T13:12:20
38296175W,leisure,-29.65,2023-08-09T20:47:27
38296175W,transport,-55.16,2023-08-10T20:12:14
38296175W,appliances,-91.22,2023-08-10T16:58:50
38296175W,repairs,-284.38,2023-08-12T01:30:14
38296175W,food,-84.66,2023-08-13T15:39:03
38296175W,food,-87.83,2023-08-14T19:41:24
38296175W,leisure,-22.37,2023-08-14T11:53:55
38296175W,healthcare,-46.3,2023-08-15T16:39:22
38296175W,gifts,-381.11,2023-08-16T10:59:22
38296175W,food,-87.61,2023-08-21T20:37:42
38296175W,cash,-100.0,2023-08-21T15:41:18
38296175W,clothing,-93.26,2023-08-22T10:17:19
38296175W,food,-115.21,2023-08-23T09:09:26
38296175W,transport,-49.76,2023-08-23T19:12:35
38296175W,cash,-100.0,2023-08-24T23:23:51
38296175W,cash,-100.0,2023-08-25T09:24:39
38296175W,cash,-100.0,2023-08-26T18:05:16
38296175W,food,-93.4,2023-08-28T11:43:54
38296175W,transport,-43.21,2023-08-28T20:00:29
38296175W,leisure,-56.9,2023-08-29T09:01:50
38296175W,salary,3132.23,2023-09-01T08:12:34
38296175W,gifts,-544.62,2023-09-01T19:30:17
38296175W,healthcare,-121.72,2023-09-02T18:31:15
38296175W,cash,-100.0,2023-09-02T07:48:46
38296175W,rent,-619.3,2023-09-04T17:49:40
38296175W,leisure,-64.78,2023-09-04T07:10:42
38296175W,cash,-100.0,2023-09-06T23:44:50
38296175W,electricity,-27.71,2023-09-07T14:52:22
38296175W,internet,-42.0,2023-09-07T21:57:27
38296175W,education,-58.57,2023-09-07T18:51:32
38296175W,phone,-37.39,2023-09-08T15:49:13
38296175W,water,-35.35,2023-09-08T13:23:33
38296175W,gas,-68.04,2023-09-08T11:56:15
38296175W,food,-82.81,2023-09-08T16:51:25
38296175W,repairs,-53.17,2023-09-09T20:56:20
38296175W,travel,-1767.12,2023-09-12T16:49:40
38296175W,cash,-100.0,2023-09-13T14:27:13
38296175W,clothing,-108.23,2023-09-16T12:00:57
38296175W,cash,-100.0,2023-09-17T10:56:20
38296175W,gifts,-450.61,2023-09-17T10:42:43
38296175W,appliances,-330.15,2023-09-20T17:11:31
38296175W,leisure,-22.56,2023-09-21T21:45:51
38296175W,repairs,-283.96,2023-09-28T04:27:20
38296175W,leisure,-67.02,2023-09-30T09:19:49
38296175W,salary,3132.23,2023-10-01T20:55:50
38296175W,extra_income,434.85,2023-10-01T20:55:50
38296175W,cash,-100.0,2023-10-02T08:36:40
38296175W,repairs,-32.87,2023-10-03T13:08:10
38296175W,rent,-619.3,2023-10-04T20:44:06
38296175W,electricity,-78.27,2023-10-05T09:35:20
38296175W,internet,-42.0,2023-10-05T14:47:05
38296175W,phone,-41.34,2023-10-06T08:46:30
38296175W,healthcare,-102.34,2023-10-06T13:05:34
38296175W,food,-111.48,2023-10-07T13:12:40
38296175W,cash,-100.0,2023-10-07T09:41:03
38296175W,water,-33.62,2023-10-08T18:18:28
38296175W,gas,-68.87,2023-10-08T05:35:06
38296175W,cash,-100.0,2023-10-09T08:44:53
38296175W,food,-121.0,2023-10-10T10:56:29
38296175W,food,-118.67,2023-10-11T16:06:25
38296175W,food,-122.16,2023-10-12T11:15:40
38296175W,gifts,-151.76,2023-10-16T22:00:45
38296175W,travel,-803.64,2023-10-19T22:57:50
38296175W,leisure,-83.34,2023-10-20T11:49:25
38296175W,clothing,-125.85,2023-10-20T09:28:50
38296175W,gifts,-441.06,2023-10-21T13:56:17
38296175W,leisure,-42.33,2023-10-24T19:09:45
38296175W,transport,-63.2,2023-10-27T16:44:49
38296175W,leisure,-54.76,2023-10-27T17:06:46
38296175W,cash,-100.0,2023-10-28T10:01:41
38296175W,education,-42.26,2023-10-29T17:46:17
38296175W,cash,-100.0,2023-10-31T13:31:21
38296175W,salary,3132.23,2023-11-01T11:47:09
38296175W,rent,-619.3,2023-11-04T10:19:28
38296175W,electricity,-82.35,2023-11-06T11:28:17
38296175W,cash,-100.0,2023-11-06T02:52:13
38296175W,repairs,-214.95,2023-11-06T14:06:14
38296175W,cash,-100.0,2023-11-07T13:00:15
38296175W,water,-28.65,2023-11-08T09:33:31
38296175W,gas,-64.35,2023-11-08T19:47:57
38296175W,internet,-42.0,2023-11-08T13:37:27
38296175W,phone,-35.19,2023-11-08T20:54:48
38296175W,leisure,-22.81,2023-11-08T22:11:41
38296175W,repairs,-296.51,2023-11-08T12:26:52
38296175W,appliances,-131.95,2023-11-09T05:29:33
38296175W,healthcare,-107.18,2023-11-10T04:22:11
38296175W,cash,-100.0,2023-11-10T12:03:53
38296175W,cash,-100.0,2023-11-16T15:50:15
38296175W,food,-61.75,2023-11-18T13:58:12
38296175W,cash,-100.0,2023-11-19T20:47:09
38296175W,cash,-100.0,2023-11-20T12:29:58
38296175W,transport,-43.01,2023-11-21T19:13:03
38296175W,food,-96.26,2023-11-22T20:44:16
38296175W,leisure,-84.05,2023-11-22T14:24:29
38296175W,cash,-100.0,2023-11-23T15:09:16
38296175W,leisure,-35.97,2023-11-24T15:43:19
38296175W,gifts,-629.54,2023-11-24T19:42:33
38296175W,food,-110.91,2023-11-26T13:16:57
38296175W,transport,-62.31,2023-11-26T16:56:05
38296175W,leisure,-58.38,2023-11-26T12:21:54
38296175W,transport,-52.36,2023-11-27T09:47:34
38296175W,transport,-84.13,2023-11-28T10:12:25
38296175W,clothing,-90.95,2023-11-28T17:51:33
38296175W,cash,-100.0,2023-11-28T21:17:56
38296175W,leisure,-64.24,2023-11-29T14:44:24
38296175W,cash,-100.0,2023-11-29T16:18:49
38296175W,salary,3132.23,2023-12-01T15:58:36
38296175W,salary_bonus,2380.86,2023-12-01T15:58:36
38296175W,clothing,-92.19,2023-12-01T11:30:27
38296175W,rent,-619.3,2023-12-04T23:34:59
38296175W,water,-24.43,2023-12-05T01:36:41
38296175W,transport,-55.17,2023-12-05T15:11:11
38296175W,gas,-95.01,2023-12-06T17:14:58
38296175W,internet,-42.0,2023-12-06T18:00:57
38296175W,phone,-35.61,2023-12-06T19:21:40
38296175W,clothing,-117.02,2023-12-06T18:33:22
38296175W,electricity,-39.73,2023-12-07T16:58:39
38296175W,clothing,-111.88,2023-12-08T18:10:53
38296175W,food,-67.39,2023-12-10T10:02:06
38296175W,travel,-763.79,2023-12-10T20:19:08
38296175W,leisure,-71.54,2023-12-11T19:06:34
38296175W,cash,-100.0,2023-12-12T21:19:54
38296175W,transport,-74.39,2023-12-13T12:36:21
38296175W,cash,-100.0,2023-12-13T22:31:58
38296175W,cash,-100.0,2023-12-14T17:06:17
38296175W,cash,-100.0,2023-12-15T14:04:46
38296175W,leisure,-80.29,2023-12-18T13:50:30
38296175W,gifts,-739.69,2023-12-22T18:33:55
38296175W,food,-91.98,2023-12-23T15:01:24
38296175W,clothing,-83.43,2023-12-24T16:56:20
38296175W,cash,-100.0,2023-12-24T16:06:49
38296175W,healthcare,-186.84,2023-12-26T21:29:29
38296175W,food,-97.62,2023-12-27T17:02:14
38296175W,cash,-100.0,2023-12-27T22:54:48
38296175W,transport,-60.91,2023-12-31T19:43:59
38296175W,salary,3213.31,2024-01-01T02:27:16
38296175W,clothing,-73.72,2024-01-01T12:10:02
38296175W,cash,-100.0,2024-01-01T09:38:34
38296175W,cash,-100.0,2024-01-02T22:43:10
38296175W,rent,-619.3,2024-01-04T10:30:03
38296175W,leisure,-25.18,2024-01-04T17:02:47
38296175W,leisure,-78.15,2024-01-05T23:25:00
38296175W,electricity,-86.42,2024-01-06T14:33:56
38296175W,food,-105.54,2024-01-06T15:31:00
38296175W,transport,-80.68,2024-01-06T18:17:59
38296175W,leisure,-40.22,2024-01-06T09:11:55
38296175W,water,-24.76,2024-01-08T22:17:20
38296175W,gas,-81.92,2024-01-08T18:20:41
38296175W,internet,-42.0,2024-01-08T09:10:27
38296175W,phone,-40.56,2024-01-08T10:29:38
38296175W,clothing,-61.59,2024-01-08T13:16:16
38296175W,cash,-100.0,2024-01-09T21:39:11
38296175W,food,-92.3,2024-01-10T20:36:20
38296175W,appliances,-213.61,2024-01-10T03:42:58
38296175W,healthcare,-172.1,2024-01-11T10:25:43
38296175W,transport,-58.69,2024-01-12T14:21:11
38296175W,food,-61.71,2024-01-13T08:47:53
38296175W,repairs,-66.63,2024-01-13T10:23:58
38296175W,cash,-100.0,2024-01-14T08:33:22
38296175W,gifts,-660.08,2024-01-14T01:33:28
38296175W,food,-96.47,2024-01-17T11:50:56
38296175W,education,-73.99,2024-01-19T20:11:00
38296175W,gifts,-135.42,2024-01-19T14:11:42
38296175W,leisure,-25.65,2024-01-20T20:59:14
38296175W,cash,-100.0,2024-01-20T10:50:18
38296175W,repairs,-38.62,2024-01-20T14:21:13
38296175W,leisure,-39.12,2024-01-23T16:59:46
38296175W,appliances,-210.83,2024-01-25T15:11:23
38296175W,transport,-67.83,2024-01-26T08:20:30
38296175W,cash,-100.0,2024-01-26T11:11:16
38296175W,transport,-63.11,2024-01-28T05:04:04
38296175W,healthcare,-79.83,2024-01-29T20:17:59
38296175W,cash,-100.0,2024-01-29T15:47:51
38296175W,salary,3213.31,2024-02-01T21:07:28
38296175W,extra_income,434.85,2024-02-01T21:07:28
38296175W,leisure,-35.42,2024-02-01T23:04:00
38296175W,repairs,-326.89,2024-02-01T22:13:50
38296175W,leisure,-50.34,2024-02-03T20:41:34
38296175W,repairs,-92.91,2024-02-03T21:44:05
38296175W,rent,-619.3,2024-02-04T13:52:02
38296175W,electricity,-45.41,2024-02-05T10:55:39
38296175W,gas,-83.08,2024-02-05T11:38:56
38296175W,transport,-66.04,2024-02-06T14:10:06
38296175W,cash,-100.0,2024-02-06T15:03:31
38296175W,water,-28.97,2024-02-07T19:37:07
38296175W,travel,-1779.51,2024-02-07T09:00:40
38296175W,internet,-42.0,2024-02-08T01:20:42
38296175W,phone,-35.96,2024-02-08T18:50:08
38296175W,leisure,-39.02,2024-02-09T11:37:09
38296175W,education,-54.81,2024-02-09T23:43:42
38296175W,cash,-100.0,2024-02-09T02:15:58
38296175W,clothing,-156.4,2024-02-10T10:52:19
38296175W,travel,-535.33,2024-02-13T13:32:52
38296175W,food,-120.69,2024-02-14T08:38:53
38296175W,transport,-55.87,2024-02-14T20:19:02
38296175W,travel,-1397.78,2024-02-14T09:58:55
38296175W,food,-63.42,2024-02-15T21:34:56
38296175W,transport,-86.03,2024-02-15T11:46:10
38296175W,gifts,-498.67,2024-02-16T11:22:06
38296175W,repairs,-85.77,2024-02-17T09:13:00
38296175W,leisure,-81.31,2024-02-19T23:52:28
38296175W,food,-121.79,2024-02-21T19:05:12
38296175W,leisure,-43.9,2024-02-21T16:45:10
38296175W,food,-105.79,2024-02-22T14:53:56
38296175W,food,-80.09,2024-02-24T16:04:58
38296175W,cash,-100.0,2024-02-26T19:34:51
38296175W,leisure,-49.49,2024-02-28T12:36:35
38296175W,cash,-100.0,2024-02-29T11:09:51
38296175W,gifts,-669.43,2024-02-29T08:25:42
38296175W,salary,3213.31,2024-03-01T14:59:41
38296175W,food,-79.07,2024-03-01T11:33:44
38296175W,rent,-619.3,2024-03-04T22:47:39
38296175W,food,-75.36,2024-03-04T18:31:22
38296175W,gas,-103.48,2024-03-05T02:22:21
38296175W,phone,-32.67,2024-03-05T18:25:04
38296175W,water,-29.5,2024-03-06T18:38:00
38296175W,electricity,-50.96,2024-03-06T14:32:24
38296175W,clothing,-89.21,2024-03-07T15:51:07
38296175W,internet,-42.0,2024-03-08T20:10:03
38296175W,leisure,-59.69,2024-03-08T08:05:43
38296175W,transport,-83.11,2024-03-10T17:42:31
38296175W,appliances,-156.99,2024-03-12T09:08:53
38296175W,food,-101.79,2024-03-13T17:39:08
38296175W,food,-70.02,2024-03-14T19:18:58
38296175W,education,-56.47,2024-03-14T18:36:30
38296175W,cash,-100.0,2024-03-14T10:59:55
38296175W,transport,-61.55,2024-03-15T17:22:32
38296175W,repairs,-174.05,2024-03-15T18:39:04
38296175W,transport,-63.81,2024-03-16T20:12:32
38296175W,cash,-100.0,2024-03-16T09:03:26
38296175W,travel,-1452.97,2024-03-17T08:59:20
38296175W,leisure,-83.95,2024-03-18T13:20:57
38296175W,transport,-46.77,2024-03-20T10:58:07
38296175W,leisure,-35.28,2024-03-22T23:10:18
38296175W,food,-98.73,2024-03-23T09:08:33
38296175W,cash,-100.0,2024-03-24T04:03:27
38296175W,transport,-52.67,2024-03-25T01:08:33
38296175W,cash,-100.0,2024-03-27T20:55:21
38296175W,food,-105.66,2024-03-28T20:13:14
38296175W,food,-76.95,2024-03-29T18:43:10
38296175W,transport,-57.26,2024-03-31T15:24:14
38296175W,salary,3213.31,2024-04-01T13:50:10
38296175W,food,-105.59,2024-04-02T22:58:56
38296175W,education,-75.77,2024-04-02T18:10:33
38296175W,rent,-619.3,2024-04-04T14:11:55
38296175W,water,-28.57,2024-04-05T19:51:35
38296175W,cash,-100.0,2024-04-06T12:11:05
38296175W,internet,-42.0,2024-04-08T08:23:04
38296175W,electricity,-71.07,2024-04-08T17:58:18
38296175W,gas,-47.69,2024-04-08T15:03:08
38296175W,phone,-43.93,2024-04-08T09:42:51
38296175W,food,-113.17,2024-04-08T16:37:11
38296175W,leisure,-51.46,2024-04-09T18:28:43
38296175W,leisure,-69.55,2024-04-10T15:41:27
38296175W,healthcare,-182.29,2024-04-11T21:51:32
38296175W,clothing,-70.02,2024-04-14T12:23:13
38296175W,cash,-100.0,2024-04-14T10:52:28
38296175W,clothing,-154.6,2024-04-15T08:52:36
38296175W,food,-108.79,2024-04-16T18:26:04
38296175W,cash,-100.0,2024-04-19T14:26:50
38296175W,leisure,-71.33,2024-04-21T17:24:58
38296175W,healthcare,-110.23,2024-04-21T20:44:16
38296175W,food,-116.36,2024-04-23T12:38:27
38296175W,repairs,-118.24,2024-04-24T16:34:34
38296175W,food,-100.91,2024-04-26T14:35:24
38296175W,education,-70.73,2024-04-26T12:09:05
38296175W,food,-114.25,2024-04-27T10:43:17
38296175W,gifts,-817.51,2024-04-27T06:27:08
38296175W,transport,-55.83,2024-04-28T12:20:47
38296175W,leisure,-52.99,2024-04-28T17:49:45
38296175W,cash,-100.0,2024-04-28T12:57:55
38296175W,salary,3213.31,2024-05-01T08:53:07
38296175W,extra_income,434.85,2024-05-01T08:53:07
38296175W,food,-117.6,2024-05-01T09:56:23
38296175W,leisure,-63.19,2024-05-01T11:18:54
38296175W,cash,-100.0,2024-05-01T20:11:44
38296175W,education,-58.65,2024-05-02T17:39:57
38296175W,repairs,-260.68,2024-05-02T17:02:00
38296175W,rent,-619.3,2024-05-04T08:50:26
38296175W,cash,-100.0,2024-05-04T06:36:39
38296175W,gas,-112.33,2024-05-06T13:13:31
38296175W,phone,-35.55,2024-05-06T19:09:11
38296175W,leisure,-59.32,2024-05-06T04:48:15
38296175W,electricity,-24.88,2024-05-08T19:32:34
38296175W,internet,-42.0,2024-05-08T11:01:53
38296175W,water,-38.09,2024-05-08T15:15:31
38296175W,repairs,-59.44,2024-05-10T16:09:33
38296175W,transport,-54.79,2024-05-11T18:10:36
38296175W,transport,-77.06,2024-05-12T12:23:25
38296175W,healthcare,-164.53,2024-05-12T08:52:35
38296175W,gifts,-812.45,2024-05-15T15:50:11
38296175W,leisure,-30.66,2024-05-16T13:25:29
38296175W,leisure,-55.75,2024-05-18T23:17:32
38296175W,transport,-89.57,2024-05-21T18:27:23
38296175W,clothing,-116.02,2024-05-21T18:44:48
38296175W,food,-121.55,2024-05-23T15:22:12
38296175W,leisure,-42.58,2024-05-23T08:30:21
38296175W,education,-55.6,2024-05-23T15:37:37
38296175W,cash,-100.0,2024-05-24T14:53:03
38296175W,repairs,-210.54,2024-05-24T09:53:39
38296175W,food,-117.37,2024-05-26T11:19:04
38296175W,cash,-100.0,2024-05-28T08:42:14
38296175W,leisure,-33.43,2024-05-31T12:45:30
38296175W,salary,3213.31,2024-06-01T13:15:22
38296175W,salary_bonus,2453.98,2024-06-01T13:15:22
38296175W,taxes,-1736.78,2024-06-01T09:58:13
38296175W,insurance,-435.72,2024-06-01T20:12:21
38296175W,food,-98.58,2024-06-03T20:00:47
38296175W,transport,-75.4,2024-06-03T12:23:56
38296175W,education,-64.69,2024-06-03T22:53:40
38296175W,rent,-619.3,2024-06-04T12:15:06
38296175W,education,-58.03,2024-06-04T19:08:43
38296175W,water,-35.74,2024-06-05T11:03:56
38296175W,gifts,-415.9,2024-06-05T09:49:10
38296175W,gas,-75.21,2024-06-06T23:16:18
38296175W,appliances,-299.11,2024-06-06T10:00:31
38296175W,food,-97.41,2024-06-07T08:59:42
38296175W,gifts,-803.65,2024-06-07T16:55:01
38296175W,phone,-40.9,2024-06-08T18:19:24
38296175W,electricity,-38.01,2024-06-08T08:15:31
38296175W,internet,-42.0,2024-06-08T13:37:03
38296175W,food,-68.43,2024-06-08T17:21:47
38296175W,cash,-100.0,2024-06-09T09:27:56
38296175W,leisure,-19.66,2024-06-12T14:49:46
38296175W,cash,-100.0,2024-06-12T15:23:52
38296175W,gifts,-59.63,2024-06-13T10:25:10
38296175W,leisure,-30.43,2024-06-14T10:52:35
38296175W,education,-55.42,2024-06-15T06:41:46
38296175W,cash,-100.0,2024-06-20T12:17:04
38296175W,transport,-55.64,2024-06-21T09:40:33
38296175W,repairs,-168.81,2024-06-22T18:18:55
38296175W,leisure,-41.03,2024-06-25T13:52:40
38296175W,clothing,-159.22,2024-06-25T20:28:53
38296175W,transport,-75.55,2024-06-26T11:41:13
38296175W,travel,-828.01,2024-06-26T15:33:37
38296175W,food,-61.31,2024-06-27T23:02:20
38296175W,clothing,-62.28,2024-06-27T17:59:42
38296175W,food,-119.45,2024-06-30T12:29:55
38296175W,salary,3213.31,2024-07-01T19:56:18
38296175W,food,-95.44,2024-07-01T17:59:30
38296175W,transport,-53.98,2024-07-01T08:58:08
38296175W,cash,-100.0,2024-07-01T12:01:31
38296175W,transport,-40.7,2024-07-02T11:04:30
38296175W,cash,-100.0,2024-07-03T16:30:58
38296175W,rent,-619.3,2024-07-04T17:50:14
38296175W,clothing,-90.1,2024-07-04T10:10:33
38296175W,cash,-100.0,2024-07-04T22:21:19
38296175W,gas,-47.96,2024-07-05T13:02:55
38296175W,phone,-38.9,2024-07-05T16:05:58
38296175W,leisure,-48.41,2024-07-05T12:37:42
38296175W,gifts,-337.8,2024-07-05T08:07:49
38296175W,cash,-100.0,2024-07-06T20:34:23
38296175W,water,-37.79,2024-07-07T18:16:51
38296175W,electricity,-44.15,2024-07-08T22:50:59
38296175W,internet,-42.0,2024-07-08T01:42:48
38296175W,clothing,-107.11,2024-07-08T00:45:14
38296175W,leisure,-47.56,2024-07-09T11:37:23
38296175W,cash,-100.0,2024-07-10T10:19:29
38296175W,repairs,-66.71,2024-07-11T15:16:37
38296175W,leisure,-32.86,2024-07-13T12:54:05
38296175W,clothing,-107.92,2024-07-13T14:59:57
38296175W,cash,-100.0,2024-07-13T12:07:56
38296175W,leisure,-42.67,2024-07-14T19:43:19
38296175W,food,-121.66,2024-07-15T16:03:44
38296175W,cash,-100.0,2024-07-16T09:44:03
38296175W,food,-114.67,2024-07-18T23:29:24
38296175W,cash,-100.0,2024-07-18T08:32:47
38296175W,repairs,-240.62,2024-07-18T21:39:09
